t,x,y
654522,176,208
654522,224,192
654522,256,288
654522,256,320
654522,288,240
654522,400,384
654522,512,416
654522,512,544
654522,512,576
654522,560,384
654522,624,160
654522,816,864
654522,848,832
654522,864,800
654525,32,496
654525,112,208
654525,112,304
654525,176,208
654525,176,272
654525,192,96
654525,192,352
654525,224,192
654525,256,368
654525,272,320
654525,288,176
654525,304,288
654525,464,368
654525,512,384
654525,624,128
654525,624,208
654525,640,240
654525,672,208
654525,672,272
654525,848,832
654528,144,336
654528,144,368
654528,208,256
654528,224,192
654528,272,224
654528,304,320
654528,416,400
654528,464,560
654528,576,688
654528,656,272
654528,704,192
654528,800,864
654528,816,800
654531,16,544
654531,144,400
654531,208,224
654531,240,336
654531,448,448
654531,480,608
654531,528,608
654531,544,400
654531,544,672
654531,576,384
654531,576,608
654531,576,672
654531,784,832
654534,144,368
654534,176,208
654534,176,224
654534,240,176
654534,240,256
654534,240,288
654534,272,176
654534,288,336
654534,304,384
654534,368,352
654534,528,512
654534,544,496
654534,544,608
654534,560,464
654534,640,160
654534,656,176
654534,672,192
654537,48,512
654537,176,160
654537,224,112
654537,240,352
654537,256,208
654537,288,160
654537,288,288
654537,304,304
654537,320,304
654537,384,368
654537,496,528
654537,560,592
654537,624,144
654537,704,224
654537,736,240
654537,768,208
654537,784,784
654537,816,800
654540,48,480
654540,144,352
654540,192,144
654540,208,192
654540,208,224
654540,224,96
654540,256,128
654540,272,160
654540,288,304
654540,480,608
654543,0,512
654543,80,256
654543,96,432
654543,128,320
654543,240,176
654543,240,304
654543,240,368
654543,256,240
654543,272,288
654543,560,464
654543,560,672
654546,80,432
654546,96,272
654546,128,352
654546,144,256
654546,144,320
654546,160,128
654546,160,144
654546,160,320
654546,176,304
654546,192,336
654546,208,96
654546,240,112
654546,240,288
654546,272,320
654546,432,368
654546,432,400
654546,496,576
654546,512,528
654546,544,576
654546,560,688
654546,576,512
654546,624,160
654546,704,160
654546,752,208
654549,80,272
654549,96,304
654549,128,288
654549,144,336
654549,144,368
654549,160,272
654549,176,208
654549,192,176
654549,192,352
654549,256,272
654549,256,320
654549,272,304
654549,272,320
654549,288,176
654549,288,320
654549,384,368
654549,448,384
654549,496,576
654549,496,608
654549,560,560
654549,560,624
654552,64,464
654552,96,448
654552,96,464
654552,128,224
654552,128,384
654552,192,256
654552,192,336
654552,256,288
654552,272,240
654552,272,368
654552,272,384
654552,288,384
654552,384,368
654552,512,592
654552,544,496
654552,560,576
654552,624,160
654555,32,528
654555,48,464
654555,80,272
654555,96,304
654555,96,384
654555,96,432
654555,112,208
654555,176,304
654555,176,336
654555,192,272
654555,224,384
654555,256,208
654555,256,368
654555,272,320
654555,304,320
654555,304,336
654555,432,400
654555,464,624
654555,560,704
654558,144,384
654558,192,96
654558,192,224
654558,192,336
654558,192,368
654558,192,384
654558,208,272
654558,208,336
654558,224,176
654558,224,208
654558,288,144
654558,320,368
654558,352,336
654558,352,368
654558,368,368
654558,464,544
654558,496,416
654558,496,528
654558,528,416
654558,528,592
654558,544,560
654558,576,528
654558,640,288
654561,64,528
654561,80,480
654561,128,352
654561,128,384
654561,144,192
654561,176,208
654561,240,304
654561,240,352
654561,256,224
654561,336,336
654561,464,592
654561,496,528
654561,512,592
654561,512,656
654561,528,672
654561,704,192
654564,32,432
654564,112,288
654564,160,368
654564,192,368
654564,208,176
654564,208,352
654564,224,176
654564,464,384
654564,496,512
654564,528,592
654564,544,464
654567,16,528
654567,80,400
654567,128,176
654567,176,304
654567,192,288
654567,288,288
654567,304,192
654567,528,640
654567,544,528
654567,560,432
654567,592,720
654567,704,176
654570,80,256
654570,80,464
654570,144,368
654570,176,160
654570,256,384
654570,272,320
654570,304,224
654570,320,288
654570,448,480
654570,464,624
654570,480,560
654570,512,464
654570,544,656
654570,576,576
654570,688,240
654570,720,256
654573,32,448
654573,32,464
654573,48,464
654573,112,208
654573,112,352
654573,128,256
654573,128,272
654573,176,256
654573,192,160
654573,208,256
654573,240,288
654573,240,320
654573,320,368
654573,752,208
654573,768,784
654576,160,288
654576,160,320
654576,224,304
654576,256,112
654576,272,192
654576,272,336
654576,320,352
654576,400,384
654576,448,464
654576,496,560
654576,544,544
654576,544,560
654576,576,592
654576,624,176
654576,656,240
654579,80,304
654579,96,384
654579,160,192
654579,176,256
654579,176,272
654579,192,240
654579,192,304
654579,192,352
654579,208,128
654579,208,384
654579,224,352
654579,240,368
654579,256,304
654579,272,160
654579,288,384
654579,336,336
654579,432,416
654579,448,464
654579,512,496
654579,544,656
654579,560,432
654579,640,176
654579,704,160
654579,720,160
654582,96,272
654582,96,336
654582,208,384
654582,224,288
654582,256,352
654582,256,384
654582,288,144
654582,288,368
654582,464,576
654582,480,464
654582,576,480
654582,624,144
654585,64,432
654585,64,512
654585,80,480
654585,112,208
654585,112,288
654585,128,368
654585,208,208
654585,288,224
654585,288,304
654585,288,336
654585,320,320
654585,336,352
654585,560,416
654585,576,656
654585,656,288
654585,736,240
654588,32,544
654588,80,352
654588,160,288
654588,208,112
654588,224,368
654588,240,160
654588,256,160
654588,256,224
654588,272,384
654588,304,256
654588,320,368
654588,496,576
654588,560,704
654591,0,544
654591,80,448
654591,112,400
654591,176,352
654591,192,192
654591,192,352
654591,208,240
654591,208,352
654591,224,320
654591,240,160
654591,256,256
654591,256,368
654591,288,336
654591,320,288
654591,352,368
654591,352,384
654591,368,384
654591,432,400
654591,480,528
654591,672,192
654594,32,448
654594,80,432
654594,192,320
654594,208,192
654594,224,240
654594,240,160
654594,240,240
654594,256,368
654594,272,256
654594,272,288
654594,288,352
654594,336,304
654594,336,368
654594,368,352
654594,432,416
654594,464,560
654594,480,432
654594,496,416
654594,528,560
654594,784,224
654597,48,544
654597,96,416
654597,112,208
654597,128,368
654597,224,208
654597,224,256
654597,240,272
654597,256,224
654597,288,336
654597,304,224
654597,304,272
654597,320,368
654597,544,512
654600,64,464
654600,128,192
654600,144,352
654600,176,368
654600,192,192
654600,192,368
654600,208,368
654600,224,336
654600,240,336
654600,272,208
654600,272,320
654600,304,192
654603,0,496
654603,64,464
654603,80,416
654603,96,416
654603,192,96
654603,208,240
654603,224,96
654603,240,160
654603,240,240
654603,240,272
654603,288,336
654603,304,288
654603,320,320
654603,640,192
654606,32,544
654606,64,400
654606,64,416
654606,128,368
654606,176,112
654606,176,208
654606,176,224
654606,176,304
654606,192,208
654606,240,160
654606,240,272
654606,272,304
654606,336,384
654606,384,368
654606,448,448
654606,464,496
654606,544,480
654609,80,256
654609,176,176
654609,192,368
654609,208,256
654609,208,352
654609,224,336
654609,240,112
654609,240,128
654609,240,352
654609,256,304
654609,288,160
654609,336,384
654609,384,368
654609,480,560
654612,80,464
654612,96,480
654612,144,368
654612,160,176
654612,176,288
654612,208,384
654612,224,368
654612,240,224
654612,240,272
654612,272,128
654612,272,320
654612,272,384
654612,304,368
654612,336,320
654612,352,368
654612,496,672
654612,752,784
654615,48,496
654615,80,368
654615,80,400
654615,128,192
654615,144,400
654615,160,384
654615,176,320
654615,192,208
654615,256,368
654615,272,352
654615,288,176
654615,304,336
654615,416,400
654615,640,240
654615,656,224
654618,32,480
654618,96,336
654618,96,416
654618,112,224
654618,112,368
654618,176,304
654618,192,144
654618,240,320
654618,256,208
654618,256,256
654618,320,304
654621,160,384
654621,192,96
654621,192,224
654621,192,352
654621,208,96
654621,208,112
654621,224,112
654621,224,256
654621,240,240
654621,256,304
654621,256,368
654621,272,384
654621,320,320
654621,336,384
654621,496,448
654624,112,416
654624,128,304
654624,128,384
654624,160,288
654624,192,224
654624,208,192
654624,208,304
654624,272,352
654624,400,400
654624,720,256
654624,752,192
654627,16,528
654627,48,464
654627,96,416
654627,160,208
654627,208,288
654627,208,336
654627,208,384
654627,224,240
654627,240,224
654627,240,384
654627,272,288
654627,320,352
654627,368,384
654627,416,400
654627,480,576
654627,512,560
654627,528,544
654627,576,400
654630,112,320
654630,112,352
654630,128,384
654630,160,256
654630,160,336
654630,176,352
654630,208,368
654630,224,352
654630,272,176
654630,304,304
654633,32,464
654633,64,496
654633,64,528
654633,96,480
654633,128,240
654633,144,224
654633,144,352
654633,160,368
654633,208,320
654633,224,384
654633,240,368
654633,320,336
654633,320,352
654633,544,560
654633,688,176
654636,32,544
654636,48,496
654636,80,288
654636,80,432
654636,80,480
654636,176,160
654636,240,112
654636,272,208
654636,288,256
654636,288,352
654636,320,384
654636,368,352
654636,528,640
654636,560,544
654639,32,448
654639,32,464
654639,64,416
654639,80,464
654639,96,400
654639,112,336
654639,160,352
654639,224,272
654639,240,256
654639,240,320
654639,288,272
654639,544,464
654642,32,480
654642,48,416
654642,80,384
654642,96,384
654642,176,272
654642,192,368
654642,256,272
654642,336,368
654642,432,416
654645,48,416
654645,96,368
654645,96,480
654645,176,176
654645,176,368
654645,240,256
654645,288,240
654645,416,368
654645,512,560
654645,560,672
654648,112,384
654648,176,256
654648,176,320
654648,192,336
654648,192,384
654648,272,352
654648,384,368
654648,464,480
654651,0,528
654651,48,432
654651,80,448
654651,96,304
654651,144,128
654651,160,384
654651,176,224
654651,224,224
654651,224,304
654651,304,352
654651,320,320
654651,320,368
654651,432,384
654651,528,592
654651,544,560
654651,576,640
654651,720,208
654654,96,368
654654,96,480
654654,144,224
654654,240,336
654654,240,384
654654,256,384
654654,576,480
654654,576,528
654654,576,592
654657,16,496
654657,160,224
654657,176,304
654657,176,384
654657,208,256
654657,512,576
654657,544,384
654660,160,336
654660,176,256
654660,240,384
654660,256,320
654660,272,224
654660,480,560
654660,512,496
654660,576,656
654663,128,384
654663,160,272
654663,224,368
654663,400,400
654663,560,576
654663,576,688
654663,752,768
654666,0,480
654666,16,544
654666,48,512
654666,160,208
654666,160,304
654666,192,176
654666,320,352
654666,576,608
654669,96,240
654669,112,384
654669,192,96
654669,192,384
654669,272,352
654669,480,608
654669,512,576
654669,560,624
654672,16,512
654672,32,496
654672,80,464
654672,176,384
654672,208,368
654672,416,400
654672,496,656
654675,112,336
654675,144,288
654675,192,304
654675,192,384
654675,256,304
654675,448,368
654675,544,480
654675,560,576
654678,144,208
654678,160,320
654678,208,384
654678,256,336
654678,288,336
654678,384,384
654681,80,320
654681,528,608
654684,96,336
654684,288,368
654684,304,336
654684,368,368
654687,64,512
654687,96,480
654687,208,320
654687,224,352
654690,96,464
654690,496,560
654693,192,320
654693,224,304
654693,448,464
654693,512,672
654696,96,480
654696,176,384
654696,208,368
654696,464,624
654699,64,496
654699,80,336
654699,176,272
654699,256,304
654699,272,320
654699,304,368
654699,352,352
654702,80,480
654702,96,352
654702,112,432
654702,208,368
654702,224,336
654705,64,432
654705,64,448
654705,192,304
654705,208,256
654705,288,192
654705,304,384
654705,528,512
654705,544,432
654708,80,512
654708,96,256
654708,176,384
654708,192,336
654708,576,400
654708,800,768
654711,80,256
654711,80,512
654711,96,352
654711,144,320
654711,256,256
654711,464,560
654711,576,672
654714,80,512
654714,496,592
654714,576,512
654717,48,544
654717,80,368
654717,160,384
654717,256,288
654720,160,320
654720,192,112
654720,496,560
654723,496,480
654726,16,512
654726,144,384
654726,176,304
654732,32,448
654735,528,608
654735,784,784
654735,832,784
654738,256,304
654738,384,384
654738,736,192
654741,64,528
654741,480,608
654747,224,96
654747,496,576
654756,592,432
654759,656,768
654768,48,544
654825,624,256
654840,288,208
654867,112,336
654870,96,368
654879,96,240
654885,176,160
654885,240,96
654888,208,144
654888,240,144
654894,176,112
654897,160,144
654897,240,112
654903,176,224
654903,256,160
654906,640,240
654909,192,96
654915,80,272
654915,160,112
654915,192,176
654924,144,304
654924,624,144
654930,176,112
654930,304,240
654933,112,272
654933,288,144
654939,224,208
654942,176,128
654942,224,144
654948,128,176
654954,144,128
654954,208,224
654954,256,112
654957,176,96
654960,128,304
654960,144,176
654963,512,400
654969,112,272
654969,160,112
654969,176,96
654972,128,192
654972,176,128
654975,144,208
654975,160,144
654975,240,160
654978,96,320
654978,192,176
654981,240,192
654984,192,368
654987,160,144
654987,176,240
654987,288,144
654987,304,208
654990,128,320
654993,144,288
654993,208,144
654993,656,112
654996,192,240
654996,272,144
654999,224,208
655002,144,192
655002,224,256
655002,272,160
655005,128,288
655005,160,144
655005,208,176
655005,240,128
655005,240,144
655005,256,160
655005,256,224
655005,272,144
655005,304,176
655008,144,208
655008,208,176
655008,208,304
655008,224,112
655008,288,208
655011,288,176
655011,656,112
655014,112,208
655014,144,144
655014,144,272
655014,160,224
655014,176,128
655014,176,304
655014,208,112
655014,224,192
655014,224,208
655014,272,192
655017,192,176
655017,240,160
655020,112,288
655020,272,224
655023,128,320
655023,160,224
655023,176,288
655023,192,128
655023,192,176
655023,224,192
655023,224,240
655023,240,240
655023,240,304
655023,256,160
655023,272,128
655026,128,192
655026,144,288
655026,176,304
655026,192,160
655026,208,128
655026,224,96
655026,224,144
655026,224,224
655026,240,112
655029,128,304
655029,208,128
655029,208,240
655029,240,112
655029,256,192
655029,288,208
655032,144,208
655032,272,144
655035,80,272
655035,112,256
655035,128,192
655035,160,192
655035,160,224
655035,240,160
655038,112,352
655038,176,112
655038,208,320
655038,304,208
655038,640,256
655041,144,144
655041,160,240
655041,224,192
655041,256,112
655044,80,256
655044,144,144
655044,208,224
655044,240,192
655044,672,64
655044,672,192
655047,144,144
655047,144,304
655047,176,272
655047,176,288
655047,192,224
655047,208,176
655047,240,208
655047,272,208
655050,96,256
655050,112,288
655050,208,96
655050,208,144
655050,224,288
655050,224,336
655050,288,208
655053,64,464
655053,96,224
655053,176,128
655053,208,112
655053,224,128
655053,240,128
655053,240,176
655053,256,112
655053,288,192
655053,304,208
655053,624,224
655056,144,224
655056,176,304
655056,192,144
655056,240,192
655056,256,144
655056,288,208
655056,672,256
655059,144,288
655059,160,176
655059,176,96
655059,176,224
655059,192,128
655059,224,112
655059,256,176
655059,288,192
655062,64,496
655062,192,320
655062,208,112
655062,224,208
655062,224,224
655062,288,144
655062,624,176
655062,688,160
655065,112,288
655065,160,192
655065,176,160
655065,256,288
655065,272,128
655065,320,320
655068,96,304
655068,128,304
655068,144,320
655068,160,192
655068,176,160
655068,192,304
655068,224,112
655068,240,176
655068,256,240
655068,384,384
655068,640,128
655071,96,224
655071,96,368
655071,160,208
655071,176,352
655071,176,384
655071,192,272
655071,208,288
655071,256,128
655071,288,192
655071,304,208
655071,304,272
655071,320,336
655071,320,384
655071,640,272
